STATE,ENTRSIZE,FIRM,ESTB,EMPL,PAYR,RCPT,Year
0,4,12,12,146,6795,84291.0,2012
0,5,5,5,87,5521,35732.0,2012
0,6,57,57,376,20795,184181.0,2012
0,7,7,7,0,0,0.0,2012
0,8,5,5,133,8677,132377.0,2012
0,9,3,3,0,0,0.0,2012
0,10,2,2,0,0,0.0,2012
0,11,8,9,377,12119,105112.0,2012
0,12,7,7,336,15398,138421.0,2012
0,13,6,9,505,21673,177387.0,2012
0,14,5,7,600,16947,128587.0,2012
0,15,3,3,332,12316,113558.0,2012
0,16,10,11,2020,70072,672648.0,2012
0,17,8,15,2240,82587,981729.0,2012
0,18,5,6,1996,54148,0.0,2012
0,19,126,141,9234,325379,3161463.0,2012
0,20,4,8,1065,44764,410352.0,2012
0,21,2,9,0,0,0.0,2012
0,22,4,16,2552,75654,705484.0,2012
0,23,2,7,0,0,0.0,2012
0,24,2,3,0,0,0.0,2012
0,25,5,17,0,0,0.0,2012
0,26,3,20,8176,308290,3615164.0,2012
0,1,389,463,54280,1985632,17187321.0,2012
0,2,73,73,142,5563,48132.0,2012
0,3,50,50,339,7750,65962.0,2012
0,4,42,42,494,12829,127225.0,2012
0,5,22,22,380,10289,74759.0,2012
0,6,187,187,1355,36431,316078.0,2012
0,7,17,17,364,11549,77955.0,2012
0,8,10,10,272,7914,51869.0,2012
0,9,6,6,188,4097,25994.0,2012
0,10,9,10,291,9558,75742.0,2012
0,11,18,18,782,24663,195016.0,2012
0,12,30,34,1813,62824,405486.0,2012
0,13,15,15,1126,37061,447364.0,2012
0,14,9,9,0,30986,228764.0,2012
0,15,13,14,1942,58708,401746.0,2012
0,16,16,19,2575,97442,680445.0,2012
0,17,9,12,2564,79804,726878.0,2012
0,18,7,9,1648,64825,550530.0,2012
0,19,346,360,15947,525862,4183867.0,2012
0,20,6,7,2217,92071,796224.0,2012
0,21,5,6,2091,59133,432849.0,2012
0,22,3,3,0,0,0.0,2012
0,23,6,10,3591,122381,928156.0,2012
0,24,3,12,0,0,0.0,2012
0,25,5,14,0,0,0.0,2012
0,26,15,51,22327,846883,8479832.0,2012
0,1,832,1018,68933,3381351,40698844.0,2012
0,2,281,281,506,16172,163981.0,2012
0,3,105,105,690,20499,183571.0,2012
0,4,67,68,800,21859,189186.0,2012
0,5,39,39,636,25127,171684.0,2012
0,6,492,493,2632,83657,708422.0,2012
0,7,27,27,627,25039,195599.0,2012
0,8,17,17,459,16230,107611.0,2012
0,9,27,28,833,36539,301831.0,2012
0,10,22,22,809,30063,250849.0,2012
0,11,19,20,829,34424,332532.0,2012
0,12,52,53,3059,128367,1100118.0,2012
0,13,21,23,1809,65913,584424.0,2012
0,14,31,37,3400,159221,1359493.0,2012
0,15,14,19,1648,79439,888674.0,2012
0,16,19,29,3312,157079,2686851.0,2012
0,17,17,23,4513,184443,1896735.0,2012
0,18,9,20,2748,121501,1117708.0,2012
0,19,767,811,26678,1121915,11530847.0,2012
0,20,16,31,7158,374682,4081027.0,2012
0,21,10,32,3574,178600,1873519.0,2012
0,22,10,37,5523,274095,2971702.0,2012
0,23,6,20,3833,157768,2014957.0,2012
0,25,10,52,8211,476804,4730677.0,2012
0,26,13,35,13956,797487,13496115.0,2012
0,1,575,693,42282,2133559,23959610.0,2012
0,2,209,209,374,10970,118762.0,2012
0,3,76,76,489,14589,137595.0,2012
0,4,41,41,486,12599,104188.0,2012
0,5,28,28,438,19276,128413.0,2012
0,6,354,354,1787,57434,488958.0,2012
0,7,17,17,396,15852,114901.0,2012
0,8,14,14,374,12044,83402.0,2012
0,9,15,15,457,19049,146774.0,2012
0,10,13,13,482,19302,177371.0,2012
0,11,11,11,418,18203,147806.0,2012
0,12,34,35,1989,79879,750442.0,2012
0,13,12,14,976,39585,391608.0,2012
0,14,20,26,2286,108590,980242.0,2012
0,15,10,13,1127,56901,722333.0,2012
0,16,14,20,2245,90153,939334.0,2012
0,17,11,14,2934,125823,1355520.0,2012
0,18,7,12,1862,86861,799944.0,2012
0,19,532,558,17333,729676,7098635.0,2012
0,20,10,20,4634,268903,2600049.0,2012
0,21,5,14,1613,84973,976924.0,2012
0,22,6,18,2810,139233,1796069.0,2012
0,23,4,15,2366,96704,1283773.0,2012
0,25,7,44,6565,421828,4040682.0,2012
0,26,11,24,6961,392242,6163478.0,2012
0,1,106,120,12641,667587,10234423.0,2012
0,2,36,36,73,2385,22060.0,2012
0,3,12,12,74,1474,13838.0,2012
0,4,13,13,157,4609,42496.0,2012
0,5,2,2,0,0,0.0,2012
0,6,63,63,340,9243,88968.0,2012
0,7,3,3,73,2250,21733.0,2012
0,8,1,1,0,0,0.0,2012
0,9,2,2,0,0,0.0,2012
0,10,4,4,145,5140,44190.0,2012
0,11,1,1,0,0,0.0,2012
0,12,5,5,310,11334,0.0,2012
0,13,1,1,0,0,0.0,2012
0,14,6,6,528,28707,254212.0,2012
0,15,1,2,0,0,0.0,2012
0,16,1,1,0,0,0.0,2012
0,17,4,4,0,0,0.0,2012
0,19,92,93,2663,121007,1047902.0,2012
0,20,3,5,1463,70788,1129074.0,2012
0,21,3,4,379,16400,223879.0,2012
0,22,2,6,0,0,0.0,2012
0,25,2,3,0,0,0.0,2012
0,26,4,9,6657,387032,0.0,2012
0,1,167,205,14010,580205,6504811.0,2012
0,2,36,36,0,2817,23159.0,2012
0,3,17,17,0,4436,32138.0,2012
0,4,13,14,157,4651,42502.0,2012
0,5,9,9,0,5076,32697.0,2012
0,6,75,76,505,16980,130496.0,2012
0,7,7,7,158,6937,58965.0,2012
0,8,2,2,0,0,0.0,2012
0,9,10,11,306,15518,136881.0,2012
0,10,5,5,182,5621,29288.0,2012
0,11,8,8,365,15180,171742.0,2012
0,12,13,13,760,37154,263989.0,2012
0,13,8,8,751,24148,181629.0,2012
0,14,5,5,586,21924,125039.0,2012
0,15,3,4,353,9311,89443.0,2012
0,16,4,8,775,54165,1635743.0,2012
0,17,3,5,0,0,0.0,2012
0,18,3,8,0,0,0.0,2012
0,19,146,160,6682,271232,3384310.0,2012
0,20,4,6,1061,34991,351904.0,2012
0,21,2,14,0,0,0.0,2012
0,22,5,13,1957,92379,829014.0,2012
0,23,3,5,1467,61064,731184.0,2012
0,25,5,5,923,25099,397900.0,2012
0,26,2,2,0,0,0.0,2012
0,1,1093,1607,133670,6476885,107954846.0,2012
0,2,306,306,497,25547,307809.0,2012
0,3,166,166,1130,28468,433678.0,2012
0,4,93,95,1117,31066,383983.0,2012
0,5,69,69,1176,39906,598363.0,2012
0,6,634,636,3920,124987,1723833.0,2012
0,7,39,40,850,22071,312992.0,2012
0,8,31,32,816,27962,442686.0,2012
0,9,22,22,632,21980,316085.0,2012
0,10,20,23,640,24252,298441.0,2012
0,11,44,49,1894,72115,961490.0,2012
0,12,56,62,3234,132334,2087102.0,2012
0,13,36,41,2726,118202,1476385.0,2012
0,14,50,56,4838,218531,3583079.0,2012
0,15,21,25,2820,124352,1469942.0,2012
0,16,21,35,4134,229698,4122350.0,2012
0,17,20,41,5305,230188,3219067.0,2012
0,18,13,21,3777,166301,2782492.0,2012
0,19,1007,1083,35586,1512973,22795944.0,2012
0,20,18,50,7180,377765,6391744.0,2012
0,21,7,31,3422,173456,4836648.0,2012
0,22,9,55,7717,397165,7511650.0,2012
0,23,9,46,10718,536729,12377131.0,2012
0,24,2,3,0,0,0.0,2012
0,25,15,105,20703,971372,14202992.0,2012
0,26,26,234,48170,2499586,39729965.0,2012
0,1,760,1216,114496,5674826,100742897.0,2012
0,2,168,168,306,13016,215972.0,2012
0,3,107,107,725,20712,372495.0,2012
0,4,55,55,667,21802,322321.0,2012
0,5,49,49,830,31615,494896.0,2012
0,6,379,379,2528,87145,1405684.0,2012
0,7,28,28,620,18661,297334.0,2012
0,8,26,26,678,22830,407299.0,2012
0,9,18,18,552,19711,298973.0,2012
0,10,17,20,563,22456,282906.0,2012
0,11,33,35,1448,56119,854424.0,2012
0,12,49,55,2907,123940,2048805.0,2012
0,13,30,35,2315,102139,1369207.0,2012
0,14,41,46,4189,194502,3354473.0,2012
0,15,14,17,2098,103604,1322329.0,2012
0,16,20,34,4108,228509,4113068.0,2012
0,17,19,40,4962,215414,3125961.0,2012
0,18,9,16,2728,132979,2464946.0,2012
0,19,683,749,29696,1328009,21345409.0,2012
0,20,17,48,7012,370265,6336802.0,2012
0,21,7,26,3187,163479,4758793.0,2012
0,22,9,55,7717,397165,7511650.0,2012
0,23,9,45,10708,536718,12377021.0,2012
0,24,1,2,0,0,0.0,2012
0,25,12,90,17145,816527,12745063.0,2012
0,26,22,201,38907,2057677,35600683.0,2012
0,1,246,442,51709,2626743,37039369.0,2012
0,2,45,45,72,3530,42314.0,2012
0,3,29,29,200,5215,64060.0,2012
0,4,13,13,0,5252,61181.0,2012
0,5,10,10,174,7373,92936.0,2012
0,6,97,97,605,21370,260491.0,2012
0,7,8,8,171,4598,47005.0,2012
0,8,5,5,118,4530,53614.0,2012
0,9,5,5,154,5076,62527.0,2012
0,10,5,5,188,7482,72533.0,2012
0,11,14,15,631,26030,461952.0,2012
0,12,20,20,1119,48621,711244.0,2012
0,13,8,10,590,21876,225425.0,2012
0,14,12,12,1370,66023,872326.0,2012
0,15,5,5,709,38311,292734.0,2012
0,16,12,21,2245,127514,1625826.0,2012
0,17,4,5,916,37728,512908.0,2012
0,18,5,8,2016,96259,1147445.0,2012
0,19,200,216,10832,505418,6346030.0,2012
0,20,10,16,2565,142117,2127415.0,2012
0,21,3,6,616,34577,715407.0,2012
0,22,6,24,3866,185916,2262179.0,2012
0,23,3,8,0,0,0.0,2012
0,25,7,51,8992,445462,5428115.0,2012
0,26,17,121,23323,1225737,18366017.0,2012
0,1,30,38,2008,90802,3035784.0,2012
0,2,5,5,0,0,0.0,2012
0,3,8,8,0,0,0.0,2012
0,4,1,1,0,0,0.0,2012
0,5,2,2,0,0,0.0,2012
0,6,16,16,0,0,0.0,2012
0,8,3,3,83,3309,81213.0,2012
0,9,1,1,0,0,0.0,2012
0,10,1,1,0,0,0.0,2012
0,12,1,1,0,0,0.0,2012
0,14,1,1,0,0,0.0,2012
0,19,23,23,415,17001,469043.0,2012
0,20,2,6,0,0,0.0,2012
0,21,1,1,0,0,0.0,2012
0,22,2,3,0,0,0.0,2012
0,23,1,1,0,0,0.0,2012
0,26,1,4,0,0,0.0,2012
0,1,390,546,45212,2069346,41078791.0,2012
0,2,96,96,182,7338,134162.0,2012
0,3,56,56,367,8444,145921.0,2012
0,4,32,32,394,11607,174066.0,2012
0,5,28,28,463,15087,235833.0,2012
0,6,212,212,1406,42476,689982.0,2012
0,7,19,19,428,13372,237036.0,2012
0,8,14,14,375,11645,208120.0,2012
0,9,9,9,0,0,0.0,2012
0,10,8,10,234,8104,107361.0,2012
0,11,14,14,616,19769,277297.0,2012
0,12,23,27,1417,58979,960992.0,2012
0,13,16,18,1284,48227,678512.0,2012
0,14,18,22,1780,73678,1450504.0,2012
0,15,7,9,1047,47116,811587.0,2012
0,16,7,9,0,55035,915492.0,2012
0,17,12,31,3463,152209,2323749.0,2012
0,18,2,2,0,0,0.0,2012
0,19,361,396,13875,559642,9589106.0,2012
0,20,7,22,2860,143036,2287485.0,2012
0,21,4,14,1794,77620,1956801.0,2012
0,22,4,15,0,0,0.0,2012
0,23,6,30,7994,374905,8379909.0,2012
0,25,3,27,0,0,0.0,2012
0,26,5,42,0,0,0.0,2012
0,1,133,190,15567,887935,19588953.0,2012
0,2,22,22,0,1884,30515.0,2012
0,3,14,14,100,5040,90230.0,2012
0,4,9,9,102,4748,80081.0,2012
0,5,9,9,156,7756,141343.0,2012
0,6,54,54,396,19428,342169.0,2012
0,7,1,1,0,0,0.0,2012
0,8,4,4,102,3346,64352.0,2012
0,9,3,3,96,4816,54272.0,2012
0,10,4,4,0,0,0.0,2012
0,11,5,6,201,10320,115175.0,2012
0,12,6,7,315,14382,283475.0,2012
0,13,6,7,0,0,0.0,2012
0,14,10,11,944,49679,908618.0,2012
0,15,2,3,0,0,0.0,2012
0,16,3,4,0,0,0.0,2012
0,17,4,4,583,25477,289304.0,2012
0,18,2,6,0,0,0.0,2012
0,19,104,114,4574,245948,4941230.0,2012
0,20,2,4,0,0,0.0,2012
0,21,2,5,0,0,0.0,2012
0,22,4,13,0,54205,1187934.0,2012
0,23,4,6,0,0,0.0,2012
0,24,1,2,0,0,0.0,2012
0,25,7,12,1083,58867,1099027.0,2012
0,26,9,34,6217,358766,0.0,2012
0,1,347,391,19174,802059,7211949.0,2012
0,2,138,138,191,12531,91837.0,2012
0,3,59,59,405,7756,61183.0,2012
0,4,38,40,450,9264,61662.0,2012
0,5,20,20,346,8291,103467.0,2012
0,6,255,257,1392,37842,318149.0,2012
0,7,11,12,230,3410,15658.0,2012
0,8,5,6,138,5132,35387.0,2012
0,9,4,4,80,2269,17112.0,2012
0,10,3,3,0,0,0.0,2012
0,11,11,14,446,15996,107066.0,2012
0,12,7,7,327,8394,38297.0,2012
0,13,6,6,0,0,0.0,2012
0,14,9,10,649,24029,228606.0,2012
0,15,7,8,722,20748,147613.0,2012
0,16,1,1,0,0,0.0,2012
0,17,1,1,0,0,0.0,2012
0,18,5,5,1049,33322,317546.0,2012
0,19,325,334,5890,184964,1450535.0,2012
0,20,2,2,0,0,0.0,2012
0,21,1,5,0,0,0.0,2012
0,23,1,1,0,0,0.0,2012
0,24,1,1,0,0,0.0,2012
0,25,5,15,3558,154845,1457929.0,2012
0,26,12,33,9263,441909,4129282.0,2012
0,1,347,391,19174,802059,7211949.0,2012
0,2,138,138,191,12531,91837.0,2012
0,3,59,59,405,7756,61183.0,2012
0,4,38,40,450,9264,61662.0,2012
0,5,20,20,346,8291,103467.0,2012
0,6,255,257,1392,37842,318149.0,2012
0,7,11,12,230,3410,15658.0,2012
0,8,5,6,138,5132,35387.0,2012
0,9,4,4,80,2269,17112.0,2012
0,10,3,3,0,0,0.0,2012
0,11,11,14,446,15996,107066.0,2012
0,12,7,7,327,8394,38297.0,2012
0,13,6,6,0,0,0.0,2012
0,14,9,10,649,24029,228606.0,2012
0,15,7,8,722,20748,147613.0,2012
0,16,1,1,0,0,0.0,2012
0,17,1,1,0,0,0.0,2012
0,18,5,5,1049,33322,317546.0,2012
0,19,325,334,5890,184964,1450535.0,2012
0,20,2,2,0,0,0.0,2012
0,21,1,5,0,0,0.0,2012
0,23,1,1,0,0,0.0,2012
0,24,1,1,0,0,0.0,2012
0,25,5,15,3558,154845,1457929.0,2012
0,26,12,33,9263,441909,4129282.0,2012
0,1,3000,3593,486478,15465978,198715540.0,2012
0,2,1085,1085,2123,59049,804318.0,2012
0,3,603,604,4025,87279,1081283.0,2012
0,4,308,310,3589,91861,1030243.0,2012
0,5,132,132,2112,59264,571411.0,2012
0,6,2128,2131,11849,297453,3487255.0,2012
0,7,88,88,1898,71275,713333.0,2012
0,8,71,72,1841,69406,634907.0,2012
0,9,61,63,1840,63606,529949.0,2012
0,10,50,53,1719,58570,635309.0,2012
0,11,72,72,3122,106629,1008581.0,2012
0,12,104,112,5998,228444,2715258.0,2012
0,13,74,83,6261,219588,2466812.0,2012
0,14,78,89,8594,326766,3292412.0,2012
0,15,31,37,5113,186891,1692355.0,2012
0,16,51,63,10878,409338,5156661.0,2012
0,17,39,52,11751,435703,4355680.0,2012
0,18,16,32,5330,230921,2630001.0,2012
0,19,2863,2947,76194,2704590,29318513.0,2012
0,20,32,53,16006,552530,7038733.0,2012
0,21,24,45,18508,575847,8097393.0,2012
0,22,19,54,19541,634464,6495879.0,2012
0,23,13,75,20539,703523,7554552.0,2012
0,24,3,6,0,0,0.0,2012
0,25,17,67,41739,1202276,14559070.0,2012
0,26,29,346,291430,9011947,124342214.0,2012
0,1,3000,3593,486478,15465978,198715540.0,2012
0,2,1085,1085,2123,59049,804318.0,2012
0,3,603,604,4025,87279,1081283.0,2012
0,4,308,310,3589,91861,1030243.0,2012
0,5,132,132,2112,59264,571411.0,2012
0,6,2128,2131,11849,297453,3487255.0,2012
0,7,88,88,1898,71275,713333.0,2012
0,8,71,72,1841,69406,634907.0,2012
0,9,61,63,1840,63606,529949.0,2012
0,10,50,53,1719,58570,635309.0,2012
0,11,72,72,3122,106629,1008581.0,2012
0,12,104,112,5998,228444,2715258.0,2012
0,13,74,83,6261,219588,2466812.0,2012
0,14,78,89,8594,326766,3292412.0,2012
0,15,31,37,5113,186891,1692355.0,2012
0,16,51,63,10878,409338,5156661.0,2012
0,17,39,52,11751,435703,4355680.0,2012
0,18,16,32,5330,230921,2630001.0,2012
0,19,2863,2947,76194,2704590,29318513.0,2012
0,20,32,53,16006,552530,7038733.0,2012
0,21,24,45,18508,575847,8097393.0,2012
0,22,19,54,19541,634464,6495879.0,2012
0,23,13,75,20539,703523,7554552.0,2012
0,24,3,6,0,0,0.0,2012
0,25,17,67,41739,1202276,14559070.0,2012
0,26,29,346,291430,9011947,124342214.0,2012
0,1,1427,1513,154061,5195851,90767089.0,2012
0,2,585,585,1215,27093,428566.0,2012
0,3,375,376,2477,48904,710569.0,2012
0,4,170,170,1967,45427,589408.0,2012
0,5,42,42,681,16982,184876.0,2012
0,6,1172,1173,6340,138406,1913419.0,2012
0,7,27,27,581,16565,165551.0,2012
0,8,25,26,664,23758,217907.0,2012
0,9,19,21,559,15184,137554.0,2012
0,10,16,18,603,18743,225051.0,2012
0,11,16,16,704,21028,280361.0,2012
0,12,24,26,1397,50312,544563.0,2012
0,13,24,25,1905,62492,826146.0,2012
0,14,17,22,1720,71998,792267.0,2012
0,15,7,9,1071,33603,509813.0,2012
0,16,21,22,4198,157715,1832406.0,2012
0,17,9,10,2702,90058,1419362.0,2012
0,18,4,6,1150,39956,777569.0,2012
0,19,1381,1401,23594,739818,9641969.0,2012
0,20,11,12,4321,162172,2077416.0,2012
0,21,9,11,6123,190037,4263631.0,2012
0,22,4,7,4515,160428,2150114.0,2012
0,23,5,6,0,0,0.0,2012
0,24,1,1,0,0,0.0,2012
0,25,3,7,0,0,0.0,2012
0,26,13,68,103483,3508668,65873510.0,2012
0,1,1202,1349,103526,3797730,45699868.0,2012
0,2,390,390,710,22690,251259.0,2012
0,3,197,197,1345,31956,306760.0,2012
0,4,104,104,1233,33062,315980.0,2012
0,5,68,68,1088,32438,269587.0,2012
0,6,759,759,4376,120146,1143586.0,2012
0,7,47,47,1026,42397,418597.0,2012
0,8,33,33,851,32900,291265.0,2012
0,9,28,28,886,29368,240528.0,2012
0,10,23,23,779,27205,253239.0,2012
0,11,36,36,1512,54456,438128.0,2012
0,12,61,64,3481,129424,1603991.0,2012
0,13,44,47,3647,133882,1369992.0,2012
0,14,43,46,5024,186619,1830629.0,2012
0,15,21,24,3306,131872,1006138.0,2012
0,16,26,33,5025,197834,2677580.0,2012
0,17,20,26,5998,254339,2055736.0,2012
0,18,7,8,1789,82115,972280.0,2012
0,19,1148,1174,37700,1422557,14301689.0,2012
0,20,12,20,4734,157343,2698783.0,2012
0,21,9,14,0,189560,0.0,2012
0,22,7,19,6455,220908,1972661.0,2012
0,23,4,13,4475,169834,1987073.0,2012
0,24,2,5,0,0,0.0,2012
0,25,5,10,0,0,0.0,2012
0,26,15,94,39944,1462133,19764303.0,2012
0,1,114,214,8370,440261,5422673.0,2012
0,2,26,26,0,1909,40708.0,2012
0,3,9,9,58,2419,29677.0,2012
0,4,13,15,137,6836,63859.0,2012
0,5,6,6,98,3499,58399.0,2012
0,6,54,56,338,14663,192643.0,2012
0,7,4,4,0,0,0.0,2012
0,8,8,8,193,8686,93572.0,2012
0,9,7,7,183,9928,77427.0,2012
0,10,3,4,63,4330,87470.0,2012
0,11,4,4,180,9141,100872.0,2012
0,12,10,11,0,0,0.0,2012
0,13,3,5,144,8287,118724.0,2012
0,14,3,6,270,18613,153800.0,2012
0,17,3,7,0,0,0.0,2012
0,18,2,10,0,0,0.0,2012
0,19,101,122,2886,179714,1914218.0,2012
0,20,1,4,0,0,0.0,2012
0,21,1,8,0,0,0.0,2012
0,22,1,14,0,0,0.0,2012
0,23,2,46,0,0,0.0,2012
0,25,2,3,0,0,0.0,2012
0,26,6,17,871,38779,820418.0,2012
0,1,307,517,220521,6032136,56825910.0,2012
0,2,84,84,153,7357,83785.0,2012
0,3,22,22,145,4000,34277.0,2012
0,4,21,21,252,6536,60996.0,2012
0,5,16,16,245,6345,58549.0,2012
0,6,143,143,795,24238,237607.0,2012
0,7,10,10,0,9081,80654.0,2012
0,8,5,5,133,4062,32163.0,2012
0,9,7,7,0,0,0.0,2012
0,10,8,8,274,8292,69549.0,2012
0,11,16,16,726,22004,189220.0,2012
0,12,11,11,645,20567,197114.0,2012
0,13,6,6,565,14927,151950.0,2012
0,14,15,15,1580,49536,515716.0,2012
0,15,4,4,736,21416,0.0,2012
0,16,8,8,1655,53789,646675.0,2012
0,17,9,9,2624,69334,534293.0,2012
0,18,5,8,1861,56129,554852.0,2012
0,19,247,250,12014,362501,3460637.0,2012
0,20,12,17,6570,214036,1893756.0,2012
0,21,9,12,6443,166491,1495309.0,2012
0,22,8,14,7750,219352,1899165.0,2012
0,23,5,10,7364,196046,1786900.0,2012
0,25,10,47,33248,871343,8406160.0,2012
0,26,16,167,147132,4002367,37883983.0,2012
0,1,497,589,30988,1196207,10253211.0,2012
0,2,166,166,249,24109,163306.0,2012
0,3,65,67,459,19271,152037.0,2012
0,4,32,32,387,18819,131455.0,2012
0,5,20,20,324,9425,68950.0,2012
0,6,283,285,1419,71624,515748.0,2012
0,7,27,28,553,24142,184518.0,2012
0,8,16,16,408,14709,143728.0,2012
0,9,12,12,398,11235,66354.0,2012
0,10,14,14,513,18307,120272.0,2012
0,11,20,20,893,24133,281160.0,2012
0,12,29,31,1627,52680,467383.0,2012
0,13,22,23,1824,46950,328729.0,2012
0,14,24,35,2596,113130,879289.0,2012
0,15,11,14,1736,87649,671750.0,2012
0,16,11,17,2144,72275,700774.0,2012
0,17,4,9,1221,58972,347841.0,2012
0,18,3,4,1145,49964,479058.0,2012
0,19,476,508,16477,645770,5186604.0,2012
0,20,6,10,1999,63607,0.0,2012
0,21,4,17,2609,155863,1536502.0,2012
0,22,6,28,4654,155876,1251798.0,2012
0,23,1,2,0,0,0.0,2012
0,25,1,2,0,0,0.0,2012
0,26,3,22,0,0,0.0,2012
0,1,497,589,30988,1196207,10253211.0,2012
0,2,166,166,249,24109,163306.0,2012
0,3,65,67,459,19271,152037.0,2012
0,4,32,32,387,18819,131455.0,2012
0,5,20,20,324,9425,68950.0,2012
0,6,283,285,1419,71624,515748.0,2012
0,7,27,28,553,24142,184518.0,2012
0,8,16,16,408,14709,143728.0,2012
0,9,12,12,398,11235,66354.0,2012
0,10,14,14,513,18307,120272.0,2012
0,11,20,20,893,24133,281160.0,2012
0,12,29,31,1627,52680,467383.0,2012
0,13,22,23,1824,46950,328729.0,2012
0,14,24,35,2596,113130,879289.0,2012
0,15,11,14,1736,87649,671750.0,2012
0,16,11,17,2144,72275,700774.0,2012
0,17,4,9,1221,58972,347841.0,2012
0,18,3,4,1145,49964,479058.0,2012
0,19,476,508,16477,645770,5186604.0,2012
0,20,6,10,1999,63607,0.0,2012
0,21,4,17,2609,155863,1536502.0,2012
0,22,6,28,4654,155876,1251798.0,2012
0,23,1,2,0,0,0.0,2012
0,25,1,2,0,0,0.0,2012
0,26,3,22,0,0,0.0,2012
0,1,497,589,30988,1196207,10253211.0,2012
0,2,166,166,249,24109,163306.0,2012
0,3,65,67,459,19271,152037.0,2012
0,4,32,32,387,18819,131455.0,2012
0,5,20,20,324,9425,68950.0,2012
0,6,283,285,1419,71624,515748.0,2012
0,7,27,28,553,24142,184518.0,2012
0,8,16,16,408,14709,143728.0,2012
0,9,12,12,398,11235,66354.0,2012
0,10,14,14,513,18307,120272.0,2012
0,11,20,20,893,24133,281160.0,2012
0,12,29,31,1627,52680,467383.0,2012
0,13,22,23,1824,46950,328729.0,2012
0,14,24,35,2596,113130,879289.0,2012
0,15,11,14,1736,87649,671750.0,2012
0,16,11,17,2144,72275,700774.0,2012
0,17,4,9,1221,58972,347841.0,2012
0,18,3,4,1145,49964,479058.0,2012
0,19,476,508,16477,645770,5186604.0,2012
0,20,6,10,1999,63607,0.0,2012
0,21,4,17,2609,155863,1536502.0,2012
0,22,6,28,4654,155876,1251798.0,2012
0,23,1,2,0,0,0.0,2012
0,25,1,2,0,0,0.0,2012
0,26,3,22,0,0,0.0,2012
0,1,9898,10618,273545,9541006,64011445.0,2012
0,2,4284,4287,8212,158607,588002.0,2012
0,3,2108,2111,13901,221363,827622.0,2012
0,4,1046,1056,12192,208597,760852.0,2012
0,5,592,602,9807,177623,641486.0,2012
0,6,8030,8056,44112,766190,2817962.0,2012
0,7,390,398,8282,163688,600537.0,2012
0,8,242,254,6356,138878,633128.0,2012
0,9,165,179,5027,111839,404267.0,2012
0,10,123,132,4289,94656,324111.0,2012
0,11,201,238,8221,218276,955325.0,2012
0,12,207,238,11626,336038,1611301.0,2012
0,13,117,145,9020,276305,1371893.0,2012
0,14,124,158,12910,414950,2075115.0,2012
0,15,49,78,7126,238074,1058469.0,2012
0,16,61,77,11942,491513,2850379.0,2012
0,17,36,70,8787,316839,2063305.0,2012
0,18,25,35,6944,265107,1596270.0,2012
0,19,9770,10058,144642,3832353,18362062.0,2012
0,20,24,54,9933,434052,3145398.0,2012
0,21,14,27,0,136918,863900.0,2012
0,22,13,37,6392,291614,1733254.0,2012
0,23,8,36,0,0,0.0,2012
0,24,5,6,0,17941,91688.0,2012
0,25,22,88,16357,615109,5881150.0,2012
0,26,42,312,86189,3953770,31795902.0,2012
0,1,8915,9471,203555,6650167,37477933.0,2012
0,2,3977,3980,7671,143768,483199.0,2012
0,3,1953,1956,12863,200175,697571.0,2012
0,4,953,963,11079,182679,611161.0,2012
0,5,524,533,8632,146011,479983.0,2012
0,6,7407,7432,40245,672633,2271914.0,2012
0,7,339,347,7181,133842,435827.0,2012
0,8,202,214,5326,102054,357283.0,2012
0,9,143,156,4394,95928,296816.0,2012
0,10,102,109,3539,75042,237957.0,2012
0,11,164,197,6713,171884,636421.0,2012
0,12,162,190,8986,237078,1087271.0,2012
0,13,91,115,6908,203453,891500.0,2012
0,14,92,119,9694,295268,1331269.0,2012
0,15,32,56,4826,161030,701771.0,2012
0,16,43,51,8181,310262,1528048.0,2012
0,17,24,53,6355,233347,1091405.0,2012
0,18,18,22,5192,176931,821339.0,2012
0,19,8819,9061,117540,2868752,11688821.0,2012
0,20,16,41,6502,283207,1859777.0,2012
0,21,9,18,1969,71127,375214.0,2012
0,22,12,30,5820,273236,1527964.0,2012
0,23,7,30,0,0,0.0,2012
0,24,3,4,0,0,0.0,2012
0,25,16,55,8744,340933,2622922.0,2012
0,26,33,232,0,0,0.0,2012
0,1,6423,6595,56360,1004721,3184667.0,2012
0,2,3119,3121,6120,103530,323701.0,2012
0,3,1521,1524,9956,148552,494306.0,2012
0,4,682,691,7930,119887,363163.0,2012
0,5,388,397,6414,101841,304880.0,2012
0,6,5710,5733,30420,473810,1486050.0,2012
0,7,230,237,4879,85485,247482.0,2012
0,8,115,126,3050,53613,165956.0,2012
0,9,81,93,2408,46259,129064.0,2012
0,10,67,71,2309,47023,129642.0,2012
0,11,76,96,3087,63759,188986.0,2012
0,12,64,85,3278,69476,231421.0,2012
0,13,29,49,1955,40430,126887.0,2012
0,14,17,39,1622,33301,135136.0,2012
0,15,6,11,0,0,0.0,2012
0,16,5,7,676,19968,0.0,2012
0,17,3,17,0,0,0.0,2012
0,18,3,3,0,0,0.0,2012
0,19,6406,6567,55235,974280,3059393.0,2012
0,20,2,12,0,0,0.0,2012
0,21,2,2,0,0,0.0,2012
0,22,2,2,0,0,0.0,2012
0,23,2,2,0,0,0.0,2012
0,25,3,4,0,0,0.0,2012
